"trf","logFC","logCPM","LR","PValue","FDR","log2FC","isSg","miR"
"miR-187-5p",0.328172291056193,2.07749336908167,1.2850205066659,0.256967639808597,0.829569315865804,0.473403447282779,"N.S.","miR-187-5p"
"miR-199a-3p",-0.107785658594951,10.2933006608838,1.2844285016301,0.257077251300386,0.829569315865804,-0.155485712039464,"N.S.","miR-199a-3p"
"miR-199b-3p",-0.107668599496184,10.2933656673332,1.28162396535784,0.257597304662238,0.829569315865804,-0.155316848968442,"N.S.","miR-199b-3p"
"miR-592-5p",-0.181496219483796,4.03024802099206,1.25178518440123,0.26321179046586,0.829569315865804,-0.261816546716641,"N.S.","miR-592-5p"
"miR-323-3p",-0.121023711823407,6.50842629064555,1.249811575659,0.263588468359645,0.829569315865804,-0.174582205571854,"N.S.","miR-323-3p"
"miR-8112",-0.371030110171724,1.69087054236021,1.24951365545922,0.263645386780193,0.829569315865804,-0.535227799506471,"N.S.","miR-8112"
"miR-20b-5p",0.180871779448437,4.02990090162368,1.24749911756602,0.264030670349388,0.829569315865804,0.260915763581024,"N.S.","miR-20b-5p"
"miR-133b-3p",-0.312122890666035,2.17888709981468,1.24063820314211,0.265348091963157,0.829569315865804,-0.450251457676742,"N.S.","miR-133b-3p"
"let-7d-3p",-0.103841233964612,10.5229496321253,1.23613158442038,0.266217896395858,0.829569315865804,-0.149795700212018,"N.S.","let-7d-3p"
"miR-881-3p",0.220560820127503,3.24768262435942,1.22192401921549,0.268983392727735,0.830246346300383,0.318169008869789,"N.S.","miR-881-3p"
"miR-216a-5p",-0.175834379694288,4.08183819792705,1.20441760108667,0.27244052654884,0.830246346300383,-0.253649085455089,"N.S.","miR-216a-5p"
"miR-467e-5p",0.243885473251473,2.8395592825446,1.19688462047306,0.273945232520746,0.830246346300383,0.351815881249004,"N.S.","miR-467e-5p"
"miR-370-5p",0.266600779959791,2.55108638283868,1.17556527878974,0.278260669320698,0.830246346300383,0.384583743725126,"N.S.","miR-370-5p"
"miR-138-1-3p",-0.119043117552005,6.34350592610035,1.17357454583242,0.278667983105282,0.830246346300383,-0.171725108305254,"N.S.","miR-138-1-3p"
