,Ester_24h_CNT_F_T_S29_R1_001.flexbar_q.fastq,Ester_24h_CNT_F_T_S30_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S41_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S42_R1_001.flexbar_q.fastq,Ester_24h_LPS_F_T_S31_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S43_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S44_R1_001.flexbar_q.fastq,Ester_24h_PS_F_T_S32_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S25_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S26_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S37_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S38_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S27_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S28_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S39_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S40_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S33_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S34_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S45_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S46_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S35_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S36_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S47_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S48_R1_001.flexbar_q.fastq
tRF-16-1PW4PU0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,0,0,0,0
tRF-16-1QKS3WD,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
tRF-16-1SS2P40,0,0,0,1,0,0,0,3,0,1,0,0,1,0,2,1,0,3,0,1,1,0,1,0
tRF-16-1SS2PMB,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,2,0,3,2,0,0
tRF-16-1Z3L7L0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tRF-16-23W8WR0,0,0,0,0,5,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-2EK8E0D,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tRF-16-2ERPFVE,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-2KWHR90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-16-2MK827D,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-30MB01B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
tRF-16-32VIJM0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0
tRF-16-3JVIJM0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-3JW261B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-3JWB61B,10,6,9,3,14,8,5,15,3,9,2,12,3,2,2,9,11,9,14,5,8,8,6,9
tRF-16-3KJB01B,1,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
tRF-16-3KMB01B,68,59,38,35,60,52,67,41,20,27,54,50,11,30,55,47,31,74,44,33,71,49,39,30
tRF-16-3KXR3RB,28,17,22,13,26,24,30,28,6,18,24,21,7,12,20,22,16,25,15,11,20,29,11,31
tRF-16-3L7L73D,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
tRF-16-3L90Q40,0,1,2,1,0,3,1,1,1,0,2,0,3,0,3,1,4,4,1,1,1,3,1,0
tRF-16-3VL8W1B,0,0,1,0,3,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,1
tRF-16-3VLIE1B,12,3,4,3,6,10,9,9,4,2,7,8,0,2,0,6,13,5,7,2,10,12,1,7
tRF-16-3VWIQ1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
tRF-16-3XRSN3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-16-40KK5YE,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0
tRF-16-489B3RB,16,44,15,14,20,28,22,15,13,15,19,27,9,17,23,19,20,24,27,9,27,25,18,27
tRF-16-489L3RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-4RRWRBD,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-4YMY910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-4ZMKQ40,0,0,2,0,1,0,2,0,0,0,0,1,0,1,2,3,5,4,1,5,0,1,0,0
tRF-16-50SJRED,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tRF-16-593J2HD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-593KMHD,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-596VW6D,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0
tRF-16-596VW6E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-16-59KNNV0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
tRF-16-59V3WDE,0,0,0,0,1,0,0,2,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0
tRF-16-5DMKYUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-5L8RPYE,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,3,3,0,0,2,0
tRF-16-5Y93W0E,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
tRF-16-68K87SB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-6NMH49B,0,1,3,1,4,1,2,1,0,3,0,2,0,0,0,2,0,1,0,0,1,0,1,0
tRF-16-70VR31E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-73FJQ4D,7,10,1,1,4,2,4,2,3,5,1,6,4,10,5,4,9,5,7,5,1,12,3,2
tRF-16-79KVPKE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
tRF-16-79MP9PD,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0
tRF-16-7JV2Y8E,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
tRF-16-7P596VE,7,1,1,2,5,4,3,0,5,0,3,8,2,1,2,2,0,7,3,5,4,4,2,3
tRF-16-7PU9XWE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,1
tRF-16-7SERM4E,0,1,0,1,2,0,3,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
tRF-16-7SHRMFE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7Z2R1H0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tRF-16-88481DD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-884U1DD,52,45,63,60,45,26,55,48,41,38,60,80,14,35,39,58,25,34,71,48,63,70,50,53
tRF-16-8871K9D,117,86,69,54,89,101,89,85,54,62,63,75,42,100,89,86,94,120,75,82,119,68,69,73
tRF-16-88FYREE,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
tRF-16-8B8SOU0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-8HWVZ5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
tRF-16-8KWFS9D,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-8NWE6W0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1
tRF-16-8P4U1DD,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-8PLML3E,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tRF-16-8R6546D,0,3,2,0,2,8,1,7,0,2,4,3,1,0,1,4,2,1,2,1,5,3,0,2
tRF-16-8S68L5D,4,4,3,5,6,6,4,7,8,1,5,7,1,1,7,5,6,7,11,1,9,8,0,1
tRF-16-8SPOL5D,8,2,7,2,1,2,1,2,0,0,3,4,0,1,3,5,0,4,1,5,0,0,3,4
tRF-16-8Y3DUVD,10,8,11,5,10,9,6,5,1,15,6,7,0,0,14,17,10,9,8,14,12,9,11,7
tRF-16-8Z1MQ8E,0,0,1,0,0,1,1,0,2,1,0,0,0,1,0,0,0,1,1,1,1,0,2,1
tRF-16-94V4SMB,0,2,0,0,0,0,0,3,0,3,0,1,0,1,0,5,0,1,0,0,0,0,0,0
tRF-16-96L85DE,1,1,1,0,0,0,2,0,0,0,0,1,1,0,1,3,0,1,0,0,1,0,0,0
tRF-16-983FPDD,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-9D5HLY0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tRF-16-9EDJSYB,2,1,1,0,0,1,0,0,0,2,1,0,2,3,1,1,0,3,0,0,4,1,3,1
tRF-16-9H93WBE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
tRF-16-9L1HW3D,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-9L5F82D,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,1,0,3,1,0
tRF-16-9L5H4VE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-9L5HMVE,0,1,1,1,0,0,0,0,5,2,0,6,0,0,0,0,0,2,3,0,2,0,3,1
tRF-16-9LONNVD,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tRF-16-9LQ4PU0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-9LQHWUD,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,1,2,0,0,1
tRF-16-9N1E8J0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
tRF-16-9N1EWJ0,198,100,65,63,68,78,86,97,71,65,101,195,61,93,72,189,93,143,88,78,122,94,63,154
tRF-16-9N1QKSD,2,0,2,3,0,4,3,2,0,0,2,2,1,0,0,1,1,1,1,6,2,1,1,2
tRF-16-9NDJ58B,0,0,0,2,2,1,2,0,0,1,0,0,0,2,0,2,1,1,0,0,1,0,0,1
tRF-16-9NDJ78B,0,5,5,0,0,0,1,0,1,2,4,4,0,0,1,2,0,1,1,0,1,2,4,2
tRF-16-9NDJI8B,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
tRF-16-9NF5W80,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
tRF-16-9PW4PU0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tRF-16-9Q5JK80,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,2,0,1,0,2,0,0,1,1
tRF-16-B11KWHB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-B6R3LU0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-BKZ3R90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-BMW36DD,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
tRF-16-BMW3RDD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0
tRF-16-BS68BFD,3,7,3,9,3,1,0,6,0,4,1,2,2,2,1,5,1,4,0,0,4,4,4,1
tRF-16-D7M4O1E,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
tRF-16-D81H93E,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,3,1,0,2,0,0,1,0
tRF-16-DF7UK80,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tRF-16-DNN34SD,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0
tRF-16-DNN34SE,2,0,3,0,2,1,1,5,0,3,0,3,1,0,3,2,4,2,1,0,8,0,2,0
tRF-16-DR3J09D,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tRF-16-DRFU8U0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tRF-16-E3FVSYB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
tRF-16-E8Q2B5D,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
tRF-16-F0QV7ND,1,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,2,0,2,0
tRF-16-F36VF8B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-F8DHXY0,3,0,0,0,14,0,1,2,1,4,1,0,4,1,4,1,0,1,0,2,0,2,3,2
tRF-16-FKWE6ME,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-FP18LPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-FPZD3KD,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
tRF-16-FPZD3KE,0,1,1,1,1,0,0,0,0,3,1,1,0,0,2,5,0,5,2,1,0,0,0,0
tRF-16-FSXMSL0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2,1,1,0,0,0
tRF-16-FW6S18E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-H48V7KE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-H5SYNXD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0
tRF-16-H6QE30E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-16-H7PU4HD,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tRF-16-H7V3LY0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,0,2,0,0,1,1,0
tRF-16-H9R8B7D,2,0,0,1,1,0,1,1,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0
tRF-16-HR0VX6D,3,1,1,1,0,0,6,0,0,0,0,2,0,0,0,2,4,4,2,2,2,3,0,0
tRF-16-HRH7MSD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-16-HRL7S50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-16-HRMF3RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-16-HRMFWRB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-HSQSD2D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tRF-16-HSRVK7D,0,1,3,0,0,0,1,3,3,5,1,2,0,1,0,3,1,0,0,0,0,1,0,0
tRF-16-HUB689E,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0
tRF-16-I0PRRND,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
tRF-16-I26WRND,1,1,4,2,9,3,1,2,1,3,3,3,2,1,1,0,3,10,3,6,1,1,4,3
tRF-16-I2UKM70,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0
tRF-16-I3FJQSD,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0
tRF-16-I3FVSYB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tRF-16-I7L7P50,1,2,1,0,1,7,7,4,1,1,2,6,1,5,2,6,4,4,4,7,8,4,2,5
tRF-16-I7XUK80,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
tRF-16-I958M80,2,4,3,5,6,2,4,0,0,5,11,4,3,1,2,5,13,17,2,18,0,4,6,3
tRF-16-IEWS7Y0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-16-IEWSNS0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tRF-16-IEWSNY0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
tRF-16-IRJ9ZHB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-16-IRM1BVB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
tRF-16-IRMJ6VB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-16-ISQI45D,2,1,0,2,1,3,3,0,0,2,2,2,0,3,4,1,3,6,2,3,2,0,0,0
tRF-16-J3LPWRD,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0
tRF-16-J81H93E,1,0,1,6,2,0,2,0,3,3,3,1,4,0,5,12,18,17,3,10,2,2,4,6
tRF-16-J9ZH0S0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
tRF-16-JB6YMWE,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
tRF-16-JBRYMWE,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
tRF-16-JKIWRND,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-JMRPFQB,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0
tRF-16-JMRPFQD,25,8,8,10,11,8,13,19,9,3,11,25,3,9,4,14,12,15,16,2,8,11,9,9
tRF-16-JNORRND,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,1,2,0,2,1
tRF-16-JNRPFQD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
tRF-16-JZL4Q40,2,0,0,0,2,0,0,0,0,0,0,1,2,1,0,3,5,8,0,3,0,2,0,0
tRF-16-K5J0W1B,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-16-K5NSW1B,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
tRF-16-K8KDP1B,6,22,4,6,7,11,13,10,7,5,9,14,1,9,16,11,2,4,1,13,10,19,4,11
tRF-16-K8QJP1B,12,10,10,9,11,7,9,10,6,9,15,11,3,9,5,14,10,15,11,6,12,4,0,12
tRF-16-KJ5R5ND,1,2,2,1,0,0,1,3,0,0,0,2,0,2,5,0,0,2,1,1,1,0,0,0
tRF-16-KK5Y93E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0
tRF-16-KKRSL3E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
tRF-16-KNNVOR0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0
tRF-16-KQ3SW1B,1,3,6,2,1,0,3,8,0,2,1,6,3,3,6,6,3,6,1,2,12,1,1,2
tRF-16-KS8WP9D,6,1,1,0,1,0,0,4,2,1,1,6,1,1,0,1,3,3,4,2,2,2,0,1
tRF-16-L2RRM3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L4Q4R90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L7SXSBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
tRF-16-L85DMKE,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L85J3KE,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,1,0,0,1,2,1,0
tRF-16-L8K87SB,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LBRR33E,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LBRY73E,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
tRF-16-LIK8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LMK8J7D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LNK8KD0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
tRF-16-LNK8QJ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LNKSEK0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tRF-16-LY7L73B,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-M0NK5YE,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0
tRF-16-M0Q4R90,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-M1M3WDE,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tRF-16-M2ORRND,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
tRF-16-M83O9EB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-16-MBQ4NKD,205,338,115,169,187,204,197,211,139,152,171,225,105,196,158,160,292,303,235,188,253,274,128,182
tRF-16-MEF91S0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
tRF-16-MI7O3BB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-MKQ4R90,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-16-ML5F82D,13,3,2,3,5,10,4,4,3,8,4,4,6,5,0,3,6,6,4,6,3,5,6,8
tRF-16-MLQHWUD,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
tRF-16-MMUKLY0,2,0,1,0,1,0,1,0,3,2,1,2,1,3,2,4,1,0,0,1,0,2,1,0
tRF-16-MMUKLYD,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,1,1,0,2,0,0,0,0
tRF-16-MNH5SYD,9,4,8,5,7,3,5,10,2,4,6,18,3,4,8,16,7,3,15,13,8,15,7,8
tRF-16-MPW4PU0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0
tRF-16-MQ6KM80,1,1,1,0,1,0,1,2,0,1,1,1,0,0,0,1,0,1,3,3,0,1,1,2
tRF-16-NB8PLMD,0,1,0,0,0,3,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0
tRF-16-NPSV9ND,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-16-NS5J7KE,14,13,13,12,11,8,9,7,14,13,14,21,7,13,12,5,48,35,8,29,14,14,4,21
tRF-16-NVORRND,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tRF-16-NY2V7KE,7,0,2,3,0,1,1,1,2,1,2,2,0,1,3,1,1,10,3,3,0,2,1,1
tRF-16-O2Z0R90,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-ODMJ6BD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tRF-16-OK8Y190,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-16-OMK1QVD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-OSRN2ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-OSRNLND,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-P3X1M3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-16-P5QK11D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tRF-16-PH11NKE,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0
tRF-16-PJ5830E,1,2,1,0,3,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
tRF-16-PNMI7OD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
tRF-16-PSJ985D,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,1,0,1,0,0,0
tRF-16-PSQP4PE,92,87,50,39,111,60,72,93,37,51,58,100,29,45,62,87,117,154,52,29,135,97,49,35
tRF-16-PSR9O9D,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-16-Q01L7KB,0,2,0,3,2,2,0,0,3,1,1,0,0,0,0,0,4,4,1,0,0,0,0,2
tRF-16-Q01LQKB,7,3,3,3,0,2,0,5,4,4,4,7,3,7,3,2,1,8,5,2,6,5,4,7
