,miR,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,001_FMS_1053,002_FMS_1078,003_FMS_1090,004_FMS_1096,005_FMS_1207,006_FMS_1209,007_FMS_1210,008_FMS_1212,009_FMS_1213,010_FMS_1214,011_SFN_122_,012_SFN_189_,013_SFN_204_,014_SFN_235_,015_FMS_1067,016_FMS_1098,017_FMS_1145,018_FMS_1154,019_FMS_1155,020_FMS_1162,021_FMS_1164,022_FMS_1166,023_FMS_1171,024_FMS_1169,025_FMS_1172,026_FMS_1173,027_FMS_1174,028_FMS_1175,029_FMS_1181,030_FMS_1182,031_FMS_1184,032_FMS_1185,033_FMS_1188,034_FMS_1193,035_FMS_1194,036_FMS_1195,037_FMS_1196,038_FMS_1197,039_FMS_1201,040_FMS_1202,041_FMS_1203,042_FMS_1204,043_FMS_1205,044_FMS_1215,045_FMS_1216,046_FMS_1217,,,,,,,,
129,miR-21-3p,331.5018167,-0.32223721,0.164693269,-1.956590039,0.050395687,0.200455991,333.7573943,480.2766942,631.7626394,634.5431576,203.1845246,423.0366162,344.4819129,238.7228859,304.0888634,278.658803,346.2766147,289.0280603,336.0273535,546.3519451,303.0959134,397.5436032,197.6996964,356.122985,332.6925413,229.8849391,177.6994993,232.8819942,183.3977053,118.6506672,343.1621416,330.1739553,327.3012385,334.9931095,414.3371128,462.8662143,298.9439859,420.5848776,408.1806054,111.0187416,261.9574777,209.1975117,234.7254603,217.4949762,295.5692918,279.7724873,377.9019963,628.7676424,389.8939636,382.5793031,251.9596582,347.8348097,,,,,,,,
130,miR-506-3p,9.752306784,-0.913870173,0.467488164,-1.954852,0.050600541,0.200455991,27.5507283,5.261247042,24.4068776,0.790215638,6.661787691,8.895629781,8.367981691,11.36775647,1.105777685,0,23.52422654,58.69492917,10.16452849,15.96853284,20.99971687,11.76661828,24.71246205,15.13522686,9.215859868,2.445584459,0,6.380328609,2.060648374,4.340878068,0.84731393,0.927454931,6.083666144,5.689904195,0,18.2919638,8.362069536,1.97457689,12.0446736,8.074090298,3.796485184,16.69129082,3.653314558,0,5.325572825,1.047837031,15.1593924,1.181894065,6.054254094,7.651586063,5.249159546,20.68206976,,,,,,,,
131,miR-214-3p,35.3266616,-2.028516157,1.043375662,-1.944185811,0.051873048,0.203928396,96.03396722,335.2165972,307.9021482,3.951078192,0,1.976806618,0,0,0,0,24.4651956,40.01926989,231.9904149,0,25.19966024,121.0280737,0,7.1224597,47.92247132,28.53181868,36.65052172,2.392623228,8.242593496,0,57.61734722,0.927454931,2.433466458,113.0868459,3.827594576,0,0,14.80932668,26.76594134,30.27783862,0.949121296,0,0,0,0,11.52620734,14.07657866,0,0,0,0,30.08301057,,,,,,,,
132,miR-125b-1-5p,6272.908857,-0.228924705,0.118117621,-1.938107988,0.052610049,0.204252112,6520.076643,11656.66862,12285.10797,3696.628756,6153.82638,7321.103309,7877.060098,5044.441934,6108.315932,6670.248742,4943.85145,5863.267697,8147.16854,5510.28444,5679.723422,6760.762672,6597.521297,5434.436751,6534.966233,5422.67594,7830.994808,7009.588518,6415.828713,6172.728613,5859.175824,5285.56565,6380.549052,7744.670848,3847.689447,5779.465257,5260.786997,6883.375039,5702.483802,9232.722256,6055.393868,6895.728616,6338.500758,6412.198042,4353.655784,5753.673138,2788.245388,5525.354753,5163.067891,5021.626625,5500.369325,5112.231608,,,,,,,,
133,miR-454-3p,149.5053461,0.244997814,0.126484867,1.936973329,0.052748604,0.204252112,121.2232045,111.9894013,121.0956619,161.2039902,106.5886031,155.1793195,104.5997711,92.36302132,99.51999165,117.0835307,144.9092355,119.1684926,156.6533214,241.8092116,131.5982257,138.6780011,192.757204,127.3139671,109.6687324,134.5071452,243.2261896,147.5450991,173.0944634,159.1655292,150.8218795,237.4284623,197.1107831,165.7184597,173.1986546,132.8155632,133.7931126,230.0382077,125.7999243,40.37045149,145.2155583,127.966563,148.8725682,213.0335408,138.4648934,159.2712287,181.9127088,125.2807709,136.8261425,185.824233,156.7249065,159.8159936,,,,,,,,
134,miR-1277-3p,6.956755958,0.841022667,0.438504114,1.917935638,0.055119173,0.210269437,7.084472992,11.2741008,11.26471274,7.111940745,0,0,1.394663615,0,1.105777685,4.683341227,0.940969062,5.335902652,8.968701607,2.281218978,20.99971687,7.564254606,19.76996964,31.16076119,7.372687895,21.19506531,11.1062187,15.95082152,4.121296748,1.446959356,6.778511438,8.347094376,6.083666144,9.957332342,21.05177017,7.157724964,3.135776076,3.94915378,5.353188267,0,2.847363888,0,5.479971837,5.576794262,0.887595471,3.143511093,5.414068715,7.091364388,1.210850819,7.651586063,2.999519741,3.760376321,,,,,,,,
135,miR-191-3p,31.05056815,-0.327749423,0.170854283,-1.918297957,0.055073241,0.210269437,11.80745499,21.04498817,34.73286428,26.07711607,78.27600537,38.54772905,30.68259953,63.94363014,40.91377435,40.97923573,47.98942214,24.01156193,28.1019317,25.09340875,26.59964136,27.73560022,10.59105516,36.50260596,34.09868151,24.45584459,17.76994993,27.11639659,25.75810468,49.1966181,33.04524326,15.76673382,18.25099843,37.69561529,25.83626339,33.4027165,31.35776076,28.63136491,22.75105014,36.33340634,20.88066851,18.91679627,31.96650238,16.73038278,45.26736901,36.67429609,30.3187848,29.54735162,26.63871801,31.69942797,30.74507734,33.84338689,,,,,,,,
136,miR-10a-3p,145.6147736,-0.583454078,0.305029299,-1.912780447,0.055776165,0.210442973,381.7743779,76.66388547,383.9389592,104.3084643,88.26868691,129.4808335,100.4157803,80.99526485,64.13510573,163.9169429,142.0863283,183.1993244,700.7545522,50.18681751,164.4977821,320.2201116,17.65175861,83.68890147,222.1022228,86.41065087,144.3808431,119.6311614,57.69815448,130.226342,121.165892,25.96873806,99.77212476,300.1424463,129.1813169,178.1478213,155.7435451,89.8432485,72.26804161,90.83351586,14.23681944,93.47122862,48.40641789,80.30583737,138.4648934,208.5195692,177.5814538,75.64122014,228.8508047,115.8668747,119.9807896,137.2537357,,,,,,,,
137,miR-29c-3p,35.3263208,0.320258217,0.167574132,1.911143527,0.055986139,0.210442973,44.08116528,29.31266209,52.56865944,31.60862553,8.327234614,24.71008272,18.130627,9.946786911,25.43288676,19.90420021,27.28810279,33.79405013,35.27689299,58.17108393,57.3992261,37.82127303,62.84026064,52.52814029,37.78502546,52.17246845,27.76554676,51.84016994,39.15231911,24.59830905,37.28181291,42.66292681,57.18646175,46.94170961,50.71562813,28.63089985,47.03664114,29.61865335,30.78083254,22.20374832,33.21924536,34.49533437,31.96650238,33.46076557,30.17824601,18.86106656,31.40159854,31.91113975,29.06041965,26.23400936,36.74411683,31.96319873,,,,,,,,
138,miR-4286,32.18060203,0.51745856,0.271203957,1.9080052,0.056390544,0.210442973,32.2737103,19.54177473,32.85541215,55.31509469,21.65081,39.53613236,30.68259953,18.47260426,22.1155537,9.366682453,14.11453592,6.22521976,23.91653762,18.24975182,16.09978293,33.61890936,36.00958756,25.81891641,24.88282164,34.23818242,46.64611856,59.01803963,40.1826433,78.13580523,24.57210396,34.31583244,51.10279561,19.20342666,154.0606817,17.49666102,29.26724338,27.64407646,33.45742667,70.64829011,38.91397313,20.02954899,28.31318782,37.92220098,14.20152753,14.66971844,9.745323686,18.91030504,27.84956883,33.88559542,9.748439158,25.38254016,,,,,,,,
139,miR-92a-1-3p,25664.24542,0.202847592,0.109162536,1.858216197,0.063138319,0.233929742,21533.64924,14884.06788,15455.18588,19422.71018,36340.05186,25902.09711,24255.9896,30117.4498,31328.89337,24839.27103,21909.52363,21264.46138,18953.85606,18947.80483,16070.38333,24829.24551,26995.89354,22987.73868,26699.26762,22214.05883,29121.61606,23198.07728,26378.35984,28464.58445,25255.03899,26810.86714,17589.09556,20918.93277,22519.65269,26847.83104,22317.31833,29910.89073,26864.97532,55598.18579,23829.58838,33604.01944,32808.59139,27160.10341,26523.12786,28250.7342,24981.59586,25216.89177,29642.83889,27821.16692,23464.49305,30505.11281,,,,,,,,
140,miR-425-5p,2219.997465,-0.201092299,0.108569578,-1.852197482,0.06399747,0.235419266,1335.816741,2217.991431,2195.680258,1619.151843,3237.628818,3236.032433,2542.47177,2834.83427,2182.80515,2975.092514,2562.258755,2396.709608,2097.480349,2743.165821,1857.074962,1659.093177,1565.357953,1950.66365,2298.435451,1843.970682,1306.09132,1366.187863,1504.273313,1985.228236,1760.718346,2061.732311,2401.831394,2051.9217,1250.666528,2179.1296,2852.51097,2397.136345,2086.405127,2448.467883,1990.307358,2924.314152,2223.955237,2057.837083,2692.964658,2302.097957,2323.718292,2734.902866,2904.831114,2182.888195,2722.064165,2055.985753,,,,,,,,
141,let-7b-5p,34155.81666,0.204180179,0.111201327,1.836130776,0.066338318,0.240593194,38771.74636,23366.70133,23547.00453,31338.37179,28852.20249,36027.30061,36155.25956,27396.29309,30592.44543,22697.81326,33812.78226,33036.35195,44229.45093,22616.00494,32357.76373,32222.88415,43582.192,43706.08364,32718.14571,36711.4835,45644.33763,48014.3654,44343.09236,38930.44147,35972.71289,23097.33759,32213.01223,36010.69241,32062.80286,45427.69444,34417.23295,25976.54628,26923.86039,59397.04528,24363.94367,42967.83359,35823.48922,35500.75691,21863.25164,31868.91547,28238.6996,27241.4763,39214.61462,21691.1534,36634.63435,43589.34222,,,,,,,,
142,miR-296-3p,30.83208408,-0.595773996,0.323920189,-1.839261698,0.065876704,0.240593194,8.658800323,55.6188973,28.16178184,0,49.96340768,54.36218199,36.26125399,52.57587367,75.19288258,78.44596555,64.92686525,13.33975663,22.72071074,25.09340875,18.19975462,54.63072771,4.236422066,8.903074625,44.23612737,14.67350675,23.32305928,14.35573937,10.30324187,24.59830905,27.11404575,21.33146341,6.083666144,48.36418566,17.22417559,58.05710248,17.76939776,43.44069158,48.1786944,36.33340634,11.38945555,17.80404355,43.83977469,8.922870818,37.27900977,17.81322953,6.496882457,47.27576259,47.22318193,32.7925117,13.49783883,27.26272832,,,,,,,,
143,miR-1268b,163.6235995,-0.424789426,0.232301358,-1.828613614,0.067457512,0.242941388,97.60829455,128.5247492,139.8701832,127.2247178,316.4349153,225.3559544,80.89048968,353.8214201,404.7146327,475.3591345,146.7911736,136.0655176,49.02890212,106.0766825,63.69914116,183.223056,80.49201925,69.44398207,104.1392165,76.62831304,119.947162,80.55164868,103.0324187,101.2871549,77.10556761,89.03567335,94.90519184,113.7980839,104.3019522,189.2820601,321.9396771,212.2670157,155.2424597,137.2595351,152.8085286,201.4082426,187.2323711,99.26693786,268.9414277,185.4671545,244.7159059,190.2849444,228.8508047,118.0530421,193.4690233,190.8390983,,,,,,,,
144,miR-17-5p,3056.382232,-0.20492415,0.112361144,-1.823799065,0.068182455,0.243846976,2378.808598,2849.341076,3263.01179,2955.406487,4210.249821,5031.961246,3418.320521,3907.666287,3337.237053,3458.647496,3181.416397,2555.89737,2155.477953,4432.408473,1651.277736,2922.323696,2212.118389,2628.187629,3997.840011,2456.181991,2360.071475,2096.735489,1948.343038,3589.906162,2134.383789,3617.07423,3209.742257,2480.086991,1956.857727,2756.519414,2927.769596,4105.145354,3122.247057,2151.745064,3090.33894,3113.482115,2760.079148,3154.234834,3734.114146,3551.119699,2677.798386,3182.840716,3287.459973,3941.659906,2641.827012,3998.220123,,,,,,,,
145,miR-598,57.03280966,0.273314682,0.151225287,1.80733452,0.070710137,0.2511429,99.18262188,62.38335778,41.30394671,63.21725107,28.31259769,44.4781489,39.05058122,21.31454338,34.27910824,32.78338859,47.98942214,72.9240029,38.86437363,68.43656933,83.99886747,53.79025497,72.01917512,83.68890147,99.53128658,67.66117002,49.97798417,85.33689514,57.69815448,34.72702454,62.7012308,65.84930008,46.23586269,74.67999256,59.32771593,84.30209401,67.94181498,47.38984536,64.23825921,24.22227089,56.94727775,44.51010887,52.05973245,54.65258376,49.70534636,44.00915531,37.898481,73.27743201,52.06658521,62.30577223,49.49207572,66.74667969,,,,,,,,
146,miR-934,77.72864217,0.479413551,0.26603948,1.802039125,0.07153925,0.252347355,66.12174792,9.019280643,88.24024978,37.140135,74.94511153,57.32739192,107.3890984,90.94205176,30.96177518,52.6875888,31.05197903,96.93556484,31.0914989,83.26449268,158.1978671,73.12112786,57.89776823,135.3267343,165.8854776,92.11701461,79.96477467,99.69263451,73.15301728,43.40878068,77.95288154,43.59038174,34.06853041,64.72266022,14.35347966,29.42620263,75.25862582,58.25001826,111.0786565,44.40749664,196.4681083,179.1531882,108.6861081,122.6894738,78.9959969,54.48752562,17.32501989,101.6428896,25.42786719,80.88819552,119.2309097,101.5301607,,,,,,,,
147,miR-1268a,161.014196,-0.421478381,0.234321353,-1.798719475,0.072063067,0.252465846,96.03396722,123.2635021,138.9314571,126.4345021,309.7731276,220.4139379,79.49582606,342.4536637,400.291522,473.0174639,145.8502046,133.3975663,48.43098868,101.5142445,61.59916947,179.8611651,80.49201925,68.55367461,101.3744586,74.9979234,117.7259183,76.5639433,102.0020945,102.7341143,74.56362582,82.54348883,94.90519184,108.8194177,100.4743576,185.3055463,319.8491597,210.2924388,153.9041627,131.2039673,149.9611648,203.6337481,186.3190424,99.26693786,265.3910458,183.3714805,239.3018372,192.6487326,226.4291031,114.7737909,190.4695035,188.018816,,,,,,,,
148,miR-1304-5p,66.160635,-0.315035348,0.176650443,-1.783382725,0.074524023,0.25932346,60.61160226,60.12853762,41.30394671,66.37811362,139.8975415,76.10705479,75.31183522,112.2565951,158.126209,106.5460129,62.10395807,31.1260988,40.65811395,45.62437955,23.79967912,49.5878913,45.89457238,51.63783282,70.040535,39.12935134,42.20363107,28.71147874,31.9400498,79.58276458,69.47974224,67.70420994,48.66932915,47.65294764,67.93980372,49.30877197,59.57974544,79.97036405,116.4318448,54.50010951,55.99815646,67.87791602,62.10634748,63.57545458,78.9959969,67.06156999,61.72038335,67.36796169,79.91615404,98.37753509,65.23955436,75.20752641,,,,,,,,
149,miR-194-2-3p,12.90046537,0.674842727,0.380304139,1.774481676,0.07598351,0.260876719,27.5507283,3.758033601,1.877452123,19.75539096,3.330893846,8.895629781,2.78932723,9.946786911,11.05777685,7.02501184,6.586783432,9.782488195,8.968701607,4.562437955,16.09978293,33.61890936,14.82747723,18.69645671,2.764757961,82.33467678,5.553109352,13.55819829,19.57615955,28.93918712,9.320453227,4.637274653,2.433466458,17.78095061,18.18107424,8.748330511,4.181034768,5.92373067,4.0148912,52.48158694,14.23681944,18.91679627,9.133286394,7.807511966,7.100763766,9.43053328,5.414068715,5.909470324,8.475955731,6.55850234,8.998559223,1.88018816,,,,,,,,
150,miR-200c-5p,23.92854133,-0.32312083,0.181805381,-1.777289699,0.075520588,0.260876719,9.445963989,21.79659489,23.46815154,29.23797862,48.29796076,29.65209927,18.130627,41.2081172,29.8559975,60.88343595,24.4651956,15.11839085,15.54574945,26.23401824,20.99971687,15.96898195,11.29712551,24.92860895,24.88282164,24.45584459,15.54870619,22.33115013,31.9400498,7.23479678,13.55702288,26.89619299,27.98486426,18.49218864,15.3103783,11.13423883,26.1314673,14.80932668,18.73615893,34.31488377,22.7789111,25.5933126,31.05317374,12.26894738,27.51545959,20.95674062,27.07034357,26.00166942,26.63871801,18.5824233,29.99519741,31.96319873,,,,,,,,
151,miR-1260b,507.3518536,0.432759985,0.248138289,1.74402744,0.081154305,0.269753704,210.9598624,456.2252792,277.8629142,426.7164447,631.2043837,678.0446699,538.3401555,453.2892892,454.4746285,302.0755091,403.6757274,181.4206902,268.4631348,428.8691678,231.6968761,281.5583659,237.2396357,424.6766596,385.2229425,366.022474,740.7847875,805.5164868,375.0380041,882.6452072,493.9840211,533.2865851,635.1347454,218.3500735,1430.563473,225.8659877,311.4870902,496.6060878,769.5208134,1834.83702,946.273932,479.596423,563.5237705,623.4855984,223.6740586,273.4854651,150.5111103,492.849825,762.8360158,873.3738949,191.2193835,365.6965972,,,,,,,,
152,miR-1278,50.36058436,0.343608734,0.197139512,1.742972432,0.08133843,0.269753704,44.86832895,64.63817794,33.79413821,46.62272266,14.98902231,31.62890589,32.07726315,28.41939118,43.12532972,58.54176533,48.93039121,33.79405013,28.69984514,83.26449268,53.19928273,42.0236367,55.07348685,62.32152237,61.74626112,46.46610472,27.76554676,46.25738241,27.81875305,43.40878068,66.93780045,95.52785786,54.75299529,47.65294764,94.73296575,41.35574423,51.21767591,76.02121027,56.2084768,6.055567724,70.2349759,37.83359254,60.2796902,44.61435409,47.04255995,42.96131828,31.40159854,96.91531331,29.06041965,123.5184607,44.24291618,38.54385729,,,,,,,,
153,miR-193b-5p,77.25592629,-0.231679373,0.132851427,-1.74389826,0.081176832,0.269753704,108.6285859,72.90585186,92.93388009,124.8540709,111.5849438,85.00268457,94.83712583,99.46786911,96.2026586,81.95847147,52.69426745,59.58424628,82.51205478,43.34316057,81.89889578,98.33530987,67.07668271,76.56644177,47.92247132,107.6057162,78.8541528,65.39836824,79.3349624,72.3479678,62.7012308,43.59038174,71.7872605,68.99008837,93.77606711,99.41284672,66.89655629,40.47882625,34.79572374,125.1483996,69.2858546,60.08864697,84.93956347,56.88330147,67.45725578,69.15724406,73.63133452,86.27826673,78.70530322,39.35101404,81.73691294,96.82969026,,,,,,,,
154,miR-205-5p,78655.26469,0.168306561,0.096821861,1.738311563,0.08215593,0.269753704,70510.18536,54662.85355,49201.44906,75686.06363,88496.85314,70827.00431,84413.40997,71990.58076,69084.56665,51433.62419,74248.10478,87681.331,95538.197,70120.10893,69413.86411,69776.04637,87364.20191,79613.07391,61333.3906,77997.84034,101840.6936,96892.46779,92683.84257,86403.73099,69977.96283,64365.37219,84963.26463,60253.24048,85200.34146,127048.8228,84156.91307,73035.65001,72159.63954,141276.395,63796.13703,101100.2613,66182.5332,82171.83273,68366.15354,77471.8309,88083.64954,63146.23609,75668.48936,67841.1482,80831.80786,83831.00941,,,,,,,,
155,miR-374b-5p,516.8204112,0.195918035,0.11179686,1.752446677,0.079697031,0.269753704,592.7342403,544.1632655,590.4586927,437.7794637,321.4312561,458.6191354,369.585858,251.5116119,340.579527,277.4879677,517.5329839,498.0175808,759.3500694,603.3824196,627.1915437,539.5834952,598.7476519,635.6795282,481.9894711,617.9176732,408.7088483,626.8672858,711.9540133,713.3509625,615.149913,548.125864,436.8072291,585.3488941,669.8290508,836.658518,472.4569288,508.4535492,453.6827056,393.611902,451.7817369,546.3615863,505.0707376,525.3340194,485.5147225,511.3444712,471.0239782,411.2991345,409.2675767,415.3718148,536.9140336,459.7060052,,,,,,,,
156,miR-651,75.03580519,0.348720475,0.199963923,1.743916953,0.081173572,0.269753704,123.5846955,51.10925698,46.93630307,95.61609224,21.65081,49.42016545,58.57587184,29.84036073,27.64444213,22.24587083,52.69426745,65.80946604,80.71831446,155.1228905,125.9983012,86.5686916,153.2172647,96.15320595,80.17798086,97.82337835,77.74353093,108.4655863,58.72847866,73.79492716,93.20453227,103.8749522,54.75299529,86.77103898,85.16397931,96.23163562,80.48491928,73.05934493,68.25315041,20.18522575,117.6910407,62.31415241,61.19301884,59.11401917,64.79446937,36.67429609,96.37042312,88.64205485,43.59062947,81.98127924,53.99135534,83.66837313,,,,,,,,
157,miR-769-5p,241.2135636,0.171824075,0.098871104,1.737859376,0.082235595,0.269753704,167.6658608,243.5205774,209.3359117,209.4071442,173.20648,220.4139379,223.1461784,157.727621,223.3670924,162.7461076,307.6968832,249.0087904,297.7608934,253.2153065,247.796659,201.7134562,313.4952329,283.1177731,221.1806368,229.0697443,248.779299,248.0352747,225.640997,186.6577569,256.7361207,187.345896,262.8143774,206.9702651,224.8711813,320.5070178,327.1659706,229.0509192,234.2019867,272.5005476,263.8557203,366.0956454,331.5382961,244.2635887,256.5150911,190.7063397,350.8316527,146.554864,222.7965506,204.4066562,267.7071369,224.6824852,,,,,,,,
158,miR-145-3p,13.46382985,-1.44220159,0.838103226,-1.720792316,0.085288517,0.277997382,32.2737103,67.64460482,59.13974187,4.74129383,0,1.976806618,0,0,1.105777685,0,16.93744311,64.92014893,86.69744887,1.140609489,12.59983012,79.00443699,0.706070344,6.232152237,18.43171974,11.41272747,16.65932806,0,1.030324187,0,45.75495221,0,1.216733229,36.27313925,3.827594576,0.795302774,0,5.92373067,2.676594134,2.018522575,0.949121296,2.225505443,3.653314558,0,0,0,9.745323686,0,0,0,0,21.62216384,,,,,,,,
159,let-7f-2-5p,87431.67402,0.259658667,0.151465056,1.714314014,0.086471071,0.278328759,142852.1006,78156.57641,76683.59324,89870.43434,35102.62479,56299.45248,64194.97154,47626.6367,57554.62273,43005.95165,79354.74388,110068.9999,124670.9315,70939.06655,116641.5274,109806.0817,131914.4164,121450.4022,78826.01421,110301.5655,119160.8417,133362.4261,131108.7528,86839.26575,103200.2947,76534.50833,73137.83438,91775.30972,98490.70673,151664.2389,102616.1816,71888.42084,70658.07023,36129.53556,76006.5825,92182.66097,73033.41132,76794.6877,76947.42655,58495.50226,89174.04298,67086.6709,78023.59421,56813.02652,92807.39042,92604.90746,,,,,,,,
